Date,Open,High,Low,Close,Adj Close,Volume,LogRet,Vol,PortfolioValue,DailyPnL,Delta,Gamma,Theta,Vega,Rho,CumulativePnL
2014-07-31,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,-0.011578282688940508,,,0.0,,,,,,0.0
2014-08-01,7.999000072479248,7.999000072479248,7.999000072479248,7.999000072479248,7.999000072479248,0,0.012453771382920836,,,0.0,,,,,,0.0
2014-08-04,7.848999977111816,7.900000095367432,7.848999977111816,7.900000095367432,7.900000095367432,0,-0.012453771382920866,,,0.0,,,,,,0.0
2014-08-05,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,0,-0.007879094641919314,,,0.0,,,,,,0.0
2014-08-06,7.664999961853027,7.664999961853027,7.664999961853027,7.664999961853027,7.664999961853027,0,-0.02231916955587979,,,0.0,,,,,,0.0
2014-08-07,7.752999782562256,7.752999782562256,7.752999782562256,7.752999782562256,7.752999782562256,0,0.011415329844191302,,,0.0,,,,,,0.0
2014-08-08,7.505000114440918,7.505000114440918,7.505000114440918,7.505000114440918,7.505000114440918,0,-0.03251035685714636,,,0.0,,,,,,0.0
2014-08-11,7.750999927520752,7.750999927520752,7.750999927520752,7.750999927520752,7.750999927520752,0,0.03225237761437136,,,0.0,,,,,,0.0
2014-08-12,7.76800012588501,7.76800012588501,7.76800012588501,7.76800012588501,7.76800012588501,0,0.0021908892461921492,,,0.0,,,,,,0.0
2014-08-13,7.771999835968018,7.771999835968018,7.771999835968018,7.771999835968018,7.771999835968018,0,0.000514763215076874,,,0.0,,,,,,0.0
2014-08-14,7.870999813079834,7.870999813079834,7.870999813079834,7.870999813079834,7.870999813079834,0,0.012657585002667431,,,0.0,,,,,,0.0
2014-08-15,7.985000133514404,7.985000133514404,7.985000133514404,7.985000133514404,7.985000133514404,0,0.014379702975271183,,,0.0,,,,,,0.0
2014-08-18,7.85699987411499,7.85699987411499,7.85699987411499,7.85699987411499,7.85699987411499,0,-0.016159960215962846,,,0.0,,,,,,0.0
2014-08-19,7.875999927520752,7.875999927520752,7.875999927520752,7.875999927520752,7.875999927520752,0,0.0024153134026690323,,,0.0,,,,,,0.0
2014-08-20,7.872000217437744,7.872000217437744,7.872000217437744,7.872000217437744,7.872000217437744,0,-0.000507964202717085,,,0.0,,,,,,0.0
2014-08-21,7.828000068664551,7.828000068664551,7.828000068664551,7.828000068664551,7.828000068664551,0,-0.005605129066127339,,,0.0,,,,,,0.0
2014-08-22,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,0,0.0012766185973940043,,,0.0,,,,,,0.0
2014-08-25,7.936999797821045,7.936999797821045,7.936999797821045,7.936999797821045,7.936999797821045,0,0.01255166773288597,,,0.0,,,,,,0.0
2014-08-26,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,0,-0.012551667732885905,0.2093807759548611,23.040791116583883,0.0,0.5209748263741014,0.7035692542405864,-0.003912659144440177,0.010773947872319256,0.004586896053033797,0.0
2014-08-27,7.794000148773193,7.794000148773193,7.794000148773193,7.794000148773193,7.794000148773193,0,-0.005629450898196412,0.2096759608263823,20.456189992082898,0.0,0.4890700993088912,0.7193483516504575,-0.003954916018867549,0.01054401879055326,0.004151201003124702,0.0
2014-08-28,7.806000232696533,7.806000232696533,7.806000232696533,7.806000232696533,7.806000232696533,0,0.0015384725636940783,0.20980547280423656,20.661872787397506,0.0,0.4969515431371351,0.7307574783588732,-0.004034697513188671,0.010380175384896627,0.004080650148326002,0.0
2014-08-29,7.730999946594238,7.730999946594238,7.730999946594238,7.730999946594238,7.730999946594238,0,-0.009654485138045012,0.20936829541813373,16.699568272241816,0.0,0.4401178396589811,0.7444787050156398,-0.003998430280052005,0.009981544812868622,0.003466666405903217,0.0
2014-09-02,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,7.8379998207092285,0,0.013745463472547431,0.213770202492955,45.37580136509853,0.0,1.0408247884887922,1.4294661160706852,-0.008268199791195686,0.02080536707210351,0.008559848218390856,0.0
2014-09-03,7.806000232696533,7.806000232696533,7.806000232696533,7.806000232696533,7.806000232696533,0,-0.004090978334502352,0.2111584242903475,40.756050672248904,0.0,0.9925920042762351,1.4818179696799256,-0.00827929801264957,0.020371831003142327,0.007865634329061766,0.0
2014-09-04,7.827000141143799,7.827000141143799,7.827000141143799,7.827000141143799,7.827000141143799,0,0.0026866142872571342,0.21143973896552676,42.091128658488586,0.0,1.022648121785082,1.503706836119132,-0.00847232829320501,0.020036506983522086,0.007824087011158345,0.0
2014-09-05,7.906000137329102,7.906000137329102,7.906000137329102,7.906000137329102,7.906000137329102,0,0.010042669389093588,0.21127395030718013,49.74915324438243,0.0,1.141485532400346,1.4962367915038606,-0.008621141598355444,0.019540044684511676,0.00845643305634471,0.0
2014-09-08,7.99399995803833,7.99399995803833,7.99399995803833,7.99399995803833,7.99399995803833,0,0.011069272795254608,0.21331613721378584,83.82703682858521,0.0,1.7928879545381347,2.107882185916835,-0.012697101232153923,0.029504545300726263,0.013779996119932355,0.0
2014-09-09,7.848000049591064,7.848000049591064,7.848000049591064,7.848000049591064,7.848000049591064,0,-0.01843252645798136,0.2138562879364034,58.817834086582415,0.0,1.4727458269607776,2.261197517943514,-0.013073071889319117,0.029264805086915778,0.010756342521304673,0.0
2014-09-10,7.967000007629395,7.967000007629395,7.967000007629395,7.967000007629395,7.967000007629395,0,0.015049282773848914,0.21694903520422845,77.49500099628017,0.0,1.7385267414920889,2.1899351828250997,-0.013499814560960359,0.02852735838392701,0.012308781439800107,0.0
2014-09-11,7.997000217437744,7.997000217437744,7.997000217437744,7.997000217437744,7.997000217437744,0,0.0037584871838130182,0.21588134814464027,81.16148149168878,0.0,1.8092343288352524,2.2057890770227826,-0.013586151463767768,0.027624254030188675,0.01231230420247377,0.0
2014-09-12,8.001999855041504,8.001999855041504,8.001999855041504,8.001999855041504,8.001999855041504,0,0.0006249937800933015,0.21306263847245802,79.94052575727255,0.0,1.8285229402080578,2.2720561475291614,-0.013652795076663995,0.026888517659893803,0.011916763730982764,0.0
2014-09-15,7.984000205993652,7.984000205993652,7.984000205993652,7.984000205993652,7.984000205993652,0,-0.002251927509789298,0.21009205153258376,98.0610448378664,0.0,2.316090280949968,3.071145033512781,-0.017839591912772866,0.03735883046217871,0.015829896640361725,0.0
2014-09-16,7.941999912261963,7.941999912261963,7.941999912261963,7.941999912261963,7.941999912261963,0,-0.005274443148258906,0.20742602674497215,85.80832116651406,0.0,2.188768707953703,3.2477762438382376,-0.018143825989726563,0.03677244479435156,0.014267881746292222,0.0
2014-09-17,7.827000141143799,7.827000141143799,7.827000141143799,7.827000141143799,7.827000141143799,0,-0.014585808806073715,0.21057626122663578,62.11559295785753,0.0,1.8068254891279665,3.3494628828153195,-0.018589740029743323,0.0353785760431379,0.011139774533599718,0.0
2014-09-18,7.834000110626221,7.834000110626221,7.834000110626221,7.834000110626221,7.834000110626221,0,0.0008939365092958012,0.19970828693522855,57.74967008594443,0.0,1.809415888293619,3.6173457410007632,-0.01810743966700374,0.03448249911365883,0.010640237927175791,0.0
2014-09-19,7.929999828338623,7.929999828338623,7.929999828338623,7.929999828338623,7.929999828338623,0,0.012179764634738377,0.20007575378707268,75.0516066305455,0.0,2.157269481737828,3.644821371796483,-0.018853666396411038,0.03406005998847381,0.01213478353620368,0.0
2014-09-22,7.916999816894531,7.916999816894531,7.916999816894531,7.916999816894531,7.916999816894531,0,-0.0016406909385138465,0.17375182854418555,81.05928766620356,0.0,2.635338256240977,5.1548558016870185,-0.020149558925368228,0.04384238114626692,0.015932828567704845,0.0
2014-09-23,7.986999988555908,7.986999988555908,7.986999988555908,7.986999988555908,7.986999988555908,0,0.00880289544125363,0.1496351271400304,88.73835940147967,0.0,3.0605867995791645,5.740240042941457,-0.017202816178257693,0.04124871889497286,0.01766677852698481,0.0
2014-09-24,8.02400016784668,8.02400016784668,8.02400016784668,8.02400016784668,8.02400016784668,0,0.004621853075302772,0.149968778063724,98.90169792144752,0.0,3.286028513875456,5.559523621070873,-0.016980217892980973,0.03869103893159862,0.018008696165209413,0.0
2014-09-25,8.229999542236328,8.229999542236328,8.180999755859375,8.180999755859375,8.180999755859375,0,0.01937729111145183,0.15904009434768032,158.03432421658252,0.0,4.003040346489182,3.828108959109249,-0.014095034134315844,0.02951130892801452,0.021041150549972486,0.0
2014-09-26,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,0,-0.0037964822424979734,0.1563241385943687,143.49420725952245,0.0,3.927831351466247,4.1976730267760045,-0.01473239222107462,0.02967753591836931,0.019358666755768805,0.0
2014-09-29,8.177000045776367,8.177000045776367,8.177000045776367,8.177000045776367,8.177000045776367,0,0.0033074603313574063,0.15140475769796136,169.0953106281982,0.0,4.621394788705397,4.80710526957944,-0.01605155128058477,0.03724043538312124,0.023889351847058257,0.0
2014-09-30,8.03499984741211,8.03499984741211,8.03499984741211,8.03499984741211,8.03499984741211,0,-0.017518360578953826,0.15277141130589011,107.44558464405776,0.0,3.830345882678391,6.751202176660918,-0.02136263151756675,0.043037564970444996,0.01801090042562306,0.0
2014-10-01,7.913000106811523,7.913000106811523,7.913000106811523,7.913000106811523,7.913000106811523,0,-0.015299990073782445,0.15956682660486607,66.59829829284978,0.0,2.936752433476497,7.974185262179421,-0.026120280861199066,0.04340041188202333,0.012724152593101782,0.0
2014-10-02,7.913000106811523,7.913000106811523,7.913000106811523,7.913000106811523,7.913000106811523,0,0.0,0.1595552445131853,63.92140394400001,0.0,2.948159553117163,8.36498778612974,-0.02735729996383887,0.041569764916991436,0.011808125805624344,0.0
2014-10-03,7.677999973297119,7.677999973297119,7.677999973297119,7.677999973297119,7.677999973297119,0,-0.030147897024527297,0.1816101463408904,21.627275695751045,0.0,1.210697926036756,5.928881233496902,-0.023233059979938707,0.028778414550341587,0.005131683274071826,0.0
2014-10-06,7.701000213623047,7.701000213623047,7.701000213623047,7.701000213623047,7.701000213623047,0,0.002991125196000266,0.18183562265822326,41.8124935241043,0.0,1.777235197737036,7.324312039509968,-0.029022824641808158,0.03881550832897075,0.009561938972032894,0.0
2014-10-07,7.631999969482422,7.631999969482422,7.631999969482422,7.631999969482422,7.631999969482422,0,-0.009000288149412044,0.17900948328482585,28.211120114368107,0.0,1.2147504675911953,5.000748156079339,-0.01887637101322346,0.030516888860216945,0.007109015340765036,0.0
2014-10-08,7.559000015258789,7.559000015258789,7.559000015258789,7.559000015258789,7.559000015258789,0,-0.009611021818685894,0.17760156785845624,18.883336128292157,-23.040791116583883,0.835669700526551,3.5014233002878807,-0.01276409792230477,0.02330901568487099,0.00514338280540501,-23.040791116583883
2014-10-09,7.381999969482422,7.381999969482422,7.381999969482422,7.381999969482422,7.381999969482422,0,-0.023694307854911088,0.1888694009488272,9.375829248796943,0.0,0.4204820902008478,1.672456506227543,-0.006569986665954123,0.013929070927480372,0.002754235516671154,-23.040791116583883
2014-10-10,7.291999816894531,7.291999816894531,7.291999816894531,7.291999816894531,7.291999816894531,0,-0.012266768767796926,0.19096884776138573,5.9574851601119905,0.0,0.2815457266165526,1.1588546329177567,-0.004537892954753017,0.00995603257570485,0.0018337011221089931,-23.040791116583883
2014-10-13,7.394000053405762,7.394000053405762,7.394000053405762,7.394000053405762,7.394000053405762,0,0.01389103603133419,0.19520354791412461,29.701332891190255,0.0,0.9359618117795437,2.397332934079844,-0.010171889303032764,0.02320588909645107,0.006882351565904547,-23.040791116583883
2014-10-14,7.223000049591064,7.223000049591064,7.223000049591064,7.223000049591064,7.223000049591064,0,-0.023398481802866085,0.19965331072744916,16.883574751531544,-23.51370044915253,0.5896087941171311,1.6484377997937387,-0.006964198799572633,0.016719489157557277,0.0043053008030480506,-46.55449156573641
2014-10-15,7.367000102996826,7.367000102996826,7.367000102996826,7.367000102996826,7.367000102996826,0,0.01974019574708809,0.20991846063192793,28.444985511023887,0.0,0.8778842865311425,2.1872980410117586,-0.010624462459024426,0.021276934985049595,0.0060102177784131,-46.55449156573641
2014-10-16,7.072999954223633,7.072999954223633,7.072999954223633,7.072999954223633,7.072999954223633,0,-0.04072587009964802,0.2375164816942158,13.428395810207077,0.0,0.45209210079768525,1.230356832677664,-0.007011183526576882,0.013487694075984151,0.0030142393496498847,-46.55449156573641
2014-10-17,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0,-0.03203607322998439,0.24793924547314974,6.419482247733407,0.0,0.2438595380707568,0.7594638376670094,-0.004410325476489648,0.008319549031600043,0.001564543151600847,-46.55449156573641
2014-10-20,7.076000213623047,7.076000213623047,7.076000213623047,7.076000213623047,7.076000213623047,0,0.03246016813546044,0.2668505957567753,42.377538261774006,-23.931801526431773,1.0177351790154925,1.8438470214671452,-0.01331282457774937,0.023450342432562388,0.00709455827603978,-70.48629309216818
2014-10-21,6.98199987411499,6.98199987411499,6.98199987411499,6.98199987411499,6.98199987411499,0,-0.013373415834432878,0.26487937236696274,32.04627246520154,0.0,0.8315792274952836,1.6313159539255047,-0.011288088168018908,0.020196368062137603,0.005650972148273859,-70.48629309216818
2014-10-22,7.1020002365112305,7.1020002365112305,7.1020002365112305,7.1020002365112305,7.1020002365112305,0,0.017041077170046985,0.2661771344855817,42.20652342019249,0.0,1.0258006301554712,1.8559744234362814,-0.013431997073694074,0.022162659037984277,0.006703985771989716,-70.48629309216818
2014-10-23,7.146999835968018,7.146999835968018,7.146999835968018,7.146999835968018,7.146999835968018,0,0.0063161974637200415,0.26691306288673483,45.75487908562245,0.0,1.0933874759723674,1.9279279781071263,-0.014212204123960659,0.022209879078637973,0.006883337285588338,-70.48629309216818
2014-10-24,7.132999897003174,7.132999897003174,7.132999897003174,7.132999897003174,7.132999897003174,0,-0.001960776430256875,0.2666501994288937,42.80060711551798,0.0,1.0473511249488474,1.880401958141248,-0.013776821377506451,0.021006411195477085,0.00637168534372972,-70.48629309216818
2014-10-27,7.188000202178955,7.188000202178955,7.188000202178955,7.188000202178955,7.188000202178955,0,0.007681108192182613,0.26870779866422073,74.80319690415669,-23.548037476777985,1.6617497686552907,2.56074627088997,-0.01939882727182919,0.031025305941395024,0.010795855603368525,-94.03433056894616
2014-10-28,7.23799991607666,7.23799991607666,7.23799991607666,7.23799991607666,7.23799991607666,0,0.006931916498124694,0.2703316513534662,81.90412249082314,0.0,1.7749634743245344,2.6248363709502094,-0.02041627368550409,0.030733111188638758,0.011087281796896635,-94.03433056894616
2014-11-06,7.820000171661377,7.820000171661377,7.820000171661377,7.820000171661377,7.820000171661377,0,0.07733966296207603,0.3545452579184825,299.1656213624614,0.0,4.120785922464407,3.9845314313084437,-0.06193204633715367,0.0454970739084469,0.022582847293498777,-94.03433056894616
2014-11-07,7.984000205993652,7.984000205993652,7.984000205993652,7.984000205993652,7.984000205993652,0,0.02075498830116848,0.3596312992087076,367.72827668488685,0.0,4.782543283543638,4.099402583242038,-0.06842660944003634,0.04111814749545256,0.023877742998278925,-94.03433056894616
2014-11-10,7.927999973297119,7.927999973297119,7.927999973297119,7.927999973297119,7.927999973297119,0,-0.007038771150457523,0.3585809385982108,333.7256774351423,0.0,4.560646163388656,4.971212417434106,-0.08101615393137768,0.0396373262936116,0.021899908345981565,-94.03433056894616
2014-11-11,7.968999862670898,8.022000312805176,7.968999862670898,8.022000312805176,8.022000312805176,0,0.011787012681762271,0.3601581874821493,401.3133072246234,-8.895339611589748,4.821416072958252,3.1218714915526844,-0.053081027678971125,0.045254070879478435,0.026407385648714587,-102.92967018053591
2014-11-12,8.005999565124512,8.005999565124512,8.005999565124512,8.005999565124512,8.005999565124512,0,-0.0019966000895920524,0.35933805501532656,387.86124962219014,0.0,4.7801589130289255,3.270536645268462,-0.05507113450594995,0.04348074068454184,0.024942696039299314,-102.92967018053591
2014-11-13,8.111000061035156,8.111000061035156,8.111000061035156,8.111000061035156,8.111000061035156,0,0.013029966361509588,0.36108377499220823,434.99822292602664,0.0,5.1309286756079215,3.2687948105067086,-0.057110490756430134,0.039160756136588856,0.02513913020416628,-102.92967018053591
2014-11-14,8.133999824523926,8.133999824523926,8.133999824523926,8.133999824523926,8.133999824523926,0,0.0028316132986807435,0.35666854439665163,439.4061527571654,0.0,5.2384642124777265,3.5263848271706117,-0.060405888812351045,0.036031928754241556,0.02417771323247343,-102.92967018053591
2014-11-17,7.770999908447266,7.770999908447266,7.770999908447266,7.770999908447266,7.770999908447266,0,-0.04565394146610108,0.38019955344117606,318.1938780158466,0.0,4.428380921791944,3.517182968613692,-0.062156736770795945,0.05111324415727809,0.022322206391452406,-102.92967018053591
2014-11-18,7.85699987411499,7.85699987411499,7.85699987411499,7.85699987411499,7.85699987411499,0,0.011005993725892034,0.38171251268212975,352.2333151982933,-17.520131292034424,4.713798796698006,3.184692281321825,-0.0581658831602809,0.0477534673807292,0.022570367079998717,-120.44980147257033
2014-11-19,7.7729997634887695,7.7729997634887695,7.7729997634887695,7.7729997634887695,7.7729997634887695,0,-0.01074867835086024,0.3797168462855945,306.66468397574755,0.0,4.465079002128002,3.5609753078959474,-0.06280662176535069,0.04703561878786293,0.020080655235919717,-120.44980147257033
2014-11-20,7.598999977111816,7.598999977111816,7.598999977111816,7.598999977111816,7.598999977111816,0,-0.022639503145155948,0.382685283764121,229.26720428448627,0.0,3.80751795333967,4.056892365060494,-0.06912773444820718,0.046221181947396585,0.016197494046134894,-120.44980147257033
2014-11-21,7.702000141143799,7.702000141143799,7.702000141143799,7.702000141143799,7.702000141143799,0,0.013463397042672073,0.38507978377063024,264.51774016410985,0.0,4.236289469576197,4.240760439795427,-0.07520512180411155,0.04366919141859429,0.01670196418137833,-120.44980147257033
2014-11-24,7.708000183105469,7.708000183105469,7.708000183105469,7.708000183105469,7.708000183105469,0,0.0007787205890493193,0.3749678577784478,295.09826642668975,0.0,4.826713691907611,5.4165199679222304,-0.09113548156455159,0.05145733637080602,0.020087823832164963,-120.44980147257033
2014-11-25,7.758999824523926,7.758999824523926,7.758999824523926,7.758999824523926,7.758999824523926,0,0.0065946629886315285,0.3753520438143746,304.64623757493257,-13.922094733054813,4.498268237365592,3.150053777488744,-0.054276391422578174,0.04706777352060291,0.019636679931479946,-134.37189620562515
2014-11-26,7.645999908447266,7.645999908447266,7.645999908447266,7.645999908447266,7.645999908447266,0,-0.014670813995718937,0.3769229132502736,250.76713526473293,0.0,4.153099305844285,3.5491114620490394,-0.05964805180722939,0.046062567881359325,0.016680170422795612,-134.37189620562515
2014-11-28,7.598999977111816,7.656000137329102,7.598999977111816,7.656000137329102,7.656000137329102,0,0.0013070487878185293,0.3758150201060523,248.44432491434645,0.0,4.229513680841045,3.6165584470208825,-0.060590568253688575,0.04381048470966427,0.015728553235415964,-134.37189620562515
2014-12-01,7.633999824523926,7.633999824523926,7.633999824523926,7.633999824523926,7.633999824523926,0,-0.0028777407511876314,0.36898653473257503,269.32929336189716,0.0,4.737011291847445,4.240280518812713,-0.06808399447577204,0.051886864007148106,0.018620929713578517,-134.37189620562515
2014-12-02,7.635000228881836,7.635000228881836,7.635000228881836,7.635000228881836,7.635000228881836,0,0.00013103731165665255,0.3668215370496075,261.9438921361211,0.0,4.830511627175585,4.174298654885853,-0.06632477855032202,0.04903011042781516,0.017353734258582738,-134.37189620562515
2014-12-03,7.598999977111816,7.598999977111816,7.598999977111816,7.598999977111816,7.598999977111816,0,-0.004726311972921478,0.36533646731671027,217.25313254776685,0.2053644371188934,3.799779533611587,3.4393783018354074,-0.05365507370814918,0.046215018956810884,0.015409535703440058,-134.16653176850625
2014-12-04,7.644000053405762,7.644000053405762,7.644000053405762,7.644000053405762,7.644000053405762,0,0.005904376689003072,0.3581943947219868,226.19897172281324,0.0,3.963957342723757,3.4285421491671992,-0.05211119616011176,0.04421264711014694,0.015058439116152865,-134.16653176850625
2014-12-05,7.624000072479248,7.624000072479248,7.624000072479248,7.624000072479248,7.624000072479248,0,-0.0026198575060287187,0.3543525399400214,211.48021008365714,0.0,3.9052957344250028,3.492106107410085,-0.051667682266023585,0.04200020075048041,0.013632390382086763,-134.16653176850625
2014-12-08,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,0,-0.009753587334794074,0.33329662017092954,205.1675080403532,0.0,4.153592902815323,4.152542671569671,-0.05333523338711851,0.049013806852448806,0.015642050667617844,-134.16653176850625
2014-12-09,7.632999897003174,7.632999897003174,7.632999897003174,7.632999897003174,7.632999897003174,0,0.010933350798881247,0.3178800508265019,228.37449668768335,0.0,4.474719257298671,4.208848977320571,-0.05042905419671522,0.04755291663858403,0.015965008882351122,-134.16653176850625
2014-12-10,7.420000076293945,7.420000076293945,7.420000076293945,7.420000076293945,7.420000076293945,0,-0.02830187186121812,0.3187358037362471,103.8657140887091,8.010305074677282,2.556439994815068,4.197364379245706,-0.047293247649246764,0.04120504117104005,0.010797147657830495,-126.15622669382897
2014-12-11,7.340000152587891,7.340000152587891,7.340000152587891,7.340000152587891,7.340000152587891,0,-0.010840204046526929,0.3177860639129419,79.86667550095349,0.0,2.18865813805504,4.168488729872225,-0.04560552915760406,0.036496123745627426,0.008681774735642989,-126.15622669382897
2014-12-12,7.2129998207092285,7.2129998207092285,7.2129998207092285,7.2129998207092285,7.2129998207092285,0,-0.01745393475004567,0.31900832160576675,51.590760584196424,0.0,1.6351804902421805,4.000095103687921,-0.04246946182354418,0.02992840875531434,0.00620813720465406,-126.15622669382897
2014-12-15,7.093999862670898,7.093999862670898,7.093999862670898,7.093999862670898,7.093999862670898,0,-0.016635591671975595,0.3223011936227215,63.834788889292,0.0,1.651868716075291,4.171030729100803,-0.04370292202597342,0.03319756468762087,0.008401843703034866,-126.15622669382897
2014-12-16,7.119999885559082,7.119999885559082,7.119999885559082,7.119999885559082,7.119999885559082,0,0.0036583723577779366,0.32245315063426816,63.49489919513731,0.0,1.6668704456599819,4.896738598842168,-0.05165750951593401,0.031854474376161165,0.008169828229950007,-126.15622669382897
2014-12-17,7.089000225067139,7.13700008392334,7.089000225067139,7.13700008392334,7.13700008392334,0,0.0023848223971185663,0.32171268099925576,59.97445087378729,-26.990815028479,1.3398697648800755,2.400851934018704,-0.025468902604555546,0.0292440224273156,0.007806527277909328,-153.14704172230796
2014-12-18,7.293000221252441,7.293000221252441,7.293000221252441,7.293000221252441,7.293000221252441,0,0.02162248259190002,0.3273259459224117,82.621071670386,0.0,1.7204538084137824,2.8172172428520015,-0.032319058493967504,0.03239242711792038,0.009388993833566301,-153.14704172230796
2014-12-19,7.50600004196167,7.50600004196167,7.50600004196167,7.50600004196167,7.50600004196167,0,0.02878769196350591,0.24879163011364577,95.18348157193552,-38.58408946376271,2.2142568592835525,3.973323881718331,-0.02811412513786322,0.03286390448486652,0.011796283129252894,-191.73113118607068
2014-12-22,7.38700008392334,7.38700008392334,7.38700008392334,7.38700008392334,7.38700008392334,0,-0.015980996395695113,0.24312599773368793,92.66955444241513,0.0,2.2405900101974545,4.1657271770146815,-0.027279969483093316,0.038643896071394394,0.013463507151237425,-191.73113118607068
2014-12-23,7.289000034332275,7.289000034332275,7.289000034332275,7.289000034332275,7.289000034332275,0,-0.013355342797326173,0.2448136298706366,70.87096729591936,0.0,1.821807915263429,3.6557879284131674,-0.023595932334911727,0.0341850138701359,0.010827610212531383,-191.73113118607068
2014-12-24,7.340000152587891,7.340000152587891,7.340000152587891,7.340000152587891,7.340000152587891,0,0.006972496304740167,0.24270926431683712,77.37562963420075,-40.19897725474597,1.9665670360682843,3.8987759140824134,-0.025092723810402284,0.03396069308381643,0.011173956150190227,-231.93010844081664
2014-12-26,7.289000034332275,7.289000034332275,7.289000034332275,7.289000034332275,7.289000034332275,0,-0.006972496304740179,0.24296566323310356,65.64404237651807,0.0,1.7354692191001968,3.553544733652689,-0.022589401536276532,0.030903652417055557,0.009647348243732624,-231.93010844081664
2014-12-29,7.541999816894531,7.541999816894531,7.541999816894531,7.541999816894531,7.541999816894531,0,0.03412100744783523,0.2620904106986954,153.1962707147884,0.0,3.3048525740888195,5.519043635570017,-0.043714982976610826,0.04505992529213338,0.017834157355234515,-231.93010844081664
2014-12-30,7.423999786376953,7.423999786376953,7.423999786376953,7.423999786376953,7.423999786376953,0,-0.01576940784881706,0.2643834721366387,115.25445518318898,0.0,2.655019947153787,4.493208063843362,-0.03508199319766697,0.04134503650133721,0.014371319563289986,-231.93010844081664
2014-12-31,7.423999786376953,7.423999786376953,7.423999786376953,7.423999786376953,7.423999786376953,0,0.0,0.23151416190752533,98.90590823783245,-41.07920968432852,2.5577111104460686,4.910972267172404,-0.029499376572339617,0.03852297238409699,0.013570331072920565,-273.00931812514517
2015-01-02,7.3979997634887695,7.3979997634887695,7.3979997634887695,7.3979997634887695,7.3979997634887695,0,-0.0035083052685987246,0.22849080695185395,88.46940346429668,0.0,2.3825687703012797,4.83939120070025,-0.028100693948330223,0.03606365008910685,0.012247046835542386,-273.00931812514517
2015-01-05,7.597000122070312,7.597000122070312,7.597000122070312,7.597000122070312,7.597000122070312,0,0.026543787148666044,0.2412969341565251,172.89418861307087,0.0,3.942979573577063,6.424276340627558,-0.04395337606686658,0.04676497133584201,0.019923800211152542,-273.00931812514517
2015-01-06,7.282999992370605,7.282999992370605,7.282999992370605,7.282999992370605,7.282999992370605,0,-0.04221058440109436,0.26245455120244,83.78716081665793,0.0,2.212658829470398,4.312162936410703,-0.031866550115050435,0.04003546216204143,0.011615929476388728,-273.00931812514517
2015-01-07,7.296000003814697,7.296000003814697,7.296000003814697,7.296000003814697,7.296000003814697,0,0.0017833891066621368,0.25885904886170963,82.09910337417398,0.0,2.212003235971547,4.331805364419815,-0.031265208448147175,0.03848271759641864,0.011141004897975138,-273.00931812514517
